Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price_NGN,Discount_Pct,Discount_Amount_NGN,Revenue_NGN,Cost_NGN,Profit_NGN,Profit_Margin_Pct,Sales_Channel,Region,Payment_Method,Order_Status
ORD-02524,2025-11-05,CUST-0618,Office Chair,Home & Office,2,109291.0,0,0.0,218582.0,154351.98,64230.02,29.38,WhatsApp,Abuja,Transfer,Completed
ORD-01667,2025-11-05,CUST-0391,Wireless Earbuds,Electronics,1,40929.02,0,0.0,0.0,31422.54,0.0,0.0,Referral,Ibadan,Card,Cancelled
ORD-00571,2025-11-06,CUST-0410,Wireless Earbuds,Electronics,1,39221.35,0,0.0,0.0,25665.77,0.0,0.0,Walk-in,Port Harcourt,Card,Cancelled
ORD-01314,2025-11-06,CUST-0051,Hoodie,Fashion,3,39761.01,0,0.0,119283.03,93436.2,25846.83,21.67,Website,Port Harcourt,Card,Completed
ORD-02956,2025-11-07,CUST-0353,Wireless Earbuds,Electronics,1,41628.02,0,0.0,41628.02,33584.93,8043.09,19.32,WhatsApp,Benin,Card,Completed
ORD-02676,2025-11-07,CUST-0497,Skincare Set,Beauty,1,50864.39,5,2543.22,48321.17,39240.96,9080.21,18.79,Referral,Ibadan,Cash,Completed
ORD-00959,2025-11-07,CUST-0259,Sneakers,Fashion,2,70864.95,0,0.0,141729.9,96650.78,45079.12,31.81,Referral,Benin,Card,Completed
ORD-00422,2025-11-07,CUST-0449,Running Shoes,Fashion,1,65534.06,0,0.0,65534.06,41512.34,24021.72,36.66,Referral,Port Harcourt,Transfer,Completed
ORD-02237,2025-11-07,CUST-0353,Desk Lamp,Home & Office,1,29295.26,20,5859.05,0.0,15076.73,0.0,0.0,Instagram,Abuja,Cash,Cancelled
ORD-02323,2025-11-07,CUST-0272,Hoodie,Fashion,3,38404.63,0,0.0,115213.89,85010.71,30203.18,26.21,Website,Owerri,Transfer,Completed
ORD-02718,2025-11-07,CUST-0285,Office Chair,Home & Office,3,103072.42,0,0.0,309217.26,210864.17,98353.09,31.81,Referral,Benin,Cash,Completed
ORD-02550,2025-11-07,CUST-0590,Hoodie,Fashion,1,37328.19,0,0.0,0.0,25285.03,0.0,0.0,Walk-in,Lagos,Cash,Cancelled
ORD-02365,2025-11-07,CUST-0137,Running Shoes,Fashion,1,62484.13,0,0.0,62484.13,44455.21,18028.92,28.85,Instagram,Abuja,Transfer,Completed
ORD-02421,2025-11-08,CUST-0316,Running Shoes,Fashion,1,59625.39,20,11925.08,47700.31,38215.96,9484.35,19.88,Website,Lagos,Cash,Completed
ORD-01212,2025-11-08,CUST-0499,Wireless Earbuds,Electronics,1,40688.27,0,0.0,40688.27,31873.3,8814.97,21.66,Instagram,Ibadan,USSD,Completed
ORD-02586,2025-11-08,CUST-0384,Hoodie,Fashion,1,38348.18,0,0.0,0.0,26221.12,0.0,0.0,Instagram,Ibadan,USSD,Cancelled
ORD-00837,2025-11-08,CUST-0132,Running Shoes,Fashion,1,64482.13,0,0.0,64482.13,48603.45,15878.68,24.62,Instagram,Ibadan,Card,Completed
ORD-01303,2025-11-10,CUST-0643,Skincare Set,Beauty,1,48832.72,0,0.0,48832.72,37071.87,11760.85,24.08,Walk-in,Enugu,Card,Completed
ORD-01807,2025-11-10,CUST-0525,Office Chair,Home & Office,1,102207.03,5,5110.35,97096.68,76734.08,20362.6,20.97,Website,Owerri,Transfer,Completed
ORD-02245,2025-11-11,CUST-0526,Skincare Set,Beauty,2,52232.26,0,0.0,104464.52,81401.9,23062.62,22.08,Walk-in,Ibadan,Cash,Completed
ORD-02903,2025-11-11,CUST-0065,Running Shoes,Fashion,1,62483.87,20,12496.77,49987.1,36166.39,13820.71,27.65,Referral,Enugu,Cash,Completed
ORD-00333,2025-11-11,CUST-0283,Power Bank,Electronics,2,26690.67,0,0.0,0.0,37682.91,0.0,0.0,Walk-in,Enugu,Cash,Cancelled
ORD-00993,2025-11-11,CUST-0097,Office Chair,Home & Office,3,104106.53,10,31231.96,281087.63,226737.93,54349.7,19.34,Referral,Abuja,USSD,Completed
ORD-01007,2025-11-11,CUST-0385,Running Shoes,Fashion,1,59843.76,0,0.0,59843.76,38107.29,21736.47,36.32,Walk-in,Enugu,Cash,Completed
ORD-00682,2025-11-11,CUST-0502,Office Chair,Home & Office,1,109394.3,0,0.0,0.0,70527.96,0.0,0.0,WhatsApp,Lagos,Cash,Cancelled
ORD-01387,2025-11-11,CUST-0107,Smart Watch,Electronics,1,70818.83,0,0.0,70818.83,52073.99,18744.84,26.47,Walk-in,Owerri,USSD,Completed
ORD-02026,2025-11-11,CUST-0443,Smart Watch,Electronics,1,74204.32,0,0.0,74204.32,47422.11,-7421.8,-10.0,Website,Enugu,USSD,Returned
ORD-00005,2025-11-12,CUST-0455,Smart Watch,Electronics,1,69102.49,0,0.0,69102.49,46174.64,22927.85,33.18,Referral,Ibadan,USSD,Completed
ORD-01773,2025-11-12,CUST-0062,Smart Watch,Electronics,3,77916.87,0,0.0,233750.61,160155.08,-22846.97,-9.77,WhatsApp,Enugu,Transfer,Returned
ORD-02527,2025-11-12,CUST-0147,Power Bank,Electronics,2,26441.78,0,0.0,52883.56,39444.1,13439.46,25.41,Walk-in,Lagos,USSD,Completed
ORD-00454,2025-11-12,CUST-0298,Hoodie,Fashion,1,38646.24,5,1932.31,36713.93,24424.11,12289.82,33.47,Website,Ibadan,USSD,Completed
ORD-02099,2025-11-13,CUST-0068,Skincare Set,Beauty,2,48968.15,0,0.0,97936.3,67352.7,-12984.62,-13.26,WhatsApp,Enugu,Card,Returned
ORD-01605,2025-11-13,CUST-0248,Laptop Backpack,Accessories,2,34521.18,10,6904.24,62138.12,39669.85,22468.27,36.16,Website,Port Harcourt,Card,Completed
ORD-01115,2025-11-13,CUST-0677,Running Shoes,Fashion,1,62368.51,10,6236.85,56131.66,45270.09,10861.57,19.35,Referral,Abuja,Cash,Completed
ORD-01801,2025-11-14,CUST-0113,Laptop Backpack,Accessories,3,32146.92,0,0.0,96440.76,78368.55,18072.21,18.74,WhatsApp,Owerri,USSD,Completed
ORD-01325,2025-11-14,CUST-0032,Perfume,Beauty,1,37801.74,5,1890.09,35911.65,25709.01,10202.64,28.41,WhatsApp,Owerri,USSD,Completed
ORD-02913,2025-11-14,CUST-0383,Sneakers,Fashion,2,69920.33,15,20976.1,118864.56,94082.82,24781.74,20.85,Instagram,Benin,USSD,Completed
ORD-02531,2025-11-14,CUST-0305,Wireless Earbuds,Electronics,1,40057.09,10,4005.71,36051.38,27632.29,8419.09,23.35,Walk-in,Abuja,Card,Completed
ORD-02456,2025-11-14,CUST-0155,Skincare Set,Beauty,1,55619.48,0,0.0,55619.48,36609.93,-6868.84,-12.35,Walk-in,Owerri,Cash,Returned
ORD-01324,2025-11-15,CUST-0013,Perfume,Beauty,1,38148.12,15,5722.22,32425.9,25017.6,7408.3,22.85,Referral,Port Harcourt,Transfer,Completed
ORD-00080,2025-11-15,CUST-0606,Running Shoes,Fashion,1,58622.9,0,0.0,58622.9,43452.49,15170.41,25.88,Website,Ibadan,Transfer,Completed
ORD-02541,2025-11-15,CUST-0167,Running Shoes,Fashion,1,59804.1,15,8970.62,50833.48,41363.46,9470.02,18.63,Referral,Benin,Cash,Completed
ORD-02579,2025-11-15,CUST-0617,Skincare Set,Beauty,1,53458.75,15,8018.81,45439.94,28217.66,17222.28,37.9,Walk-in,Owerri,Transfer,Completed
ORD-02291,2025-11-16,CUST-0265,Smart Watch,Electronics,1,71126.64,0,0.0,0.0,47669.16,0.0,0.0,Walk-in,Owerri,Transfer,Cancelled
ORD-02716,2025-11-16,CUST-0589,Water Bottle,Home & Office,2,17138.25,0,0.0,34276.5,23241.23,11035.27,32.19,Referral,Abuja,Card,Completed
ORD-00724,2025-11-16,CUST-0295,Power Bank,Electronics,4,25263.12,0,0.0,101052.48,72604.22,28448.26,28.15,Website,Lagos,USSD,Completed
ORD-01358,2025-11-16,CUST-0194,Wireless Earbuds,Electronics,2,41360.36,5,4136.04,78584.68,55376.05,-8323.74,-10.59,Instagram,Enugu,Transfer,Returned
ORD-02502,2025-11-17,CUST-0059,Office Chair,Home & Office,1,104387.77,0,0.0,104387.77,70695.58,33692.19,32.28,WhatsApp,Ibadan,Card,Completed
ORD-01003,2025-11-17,CUST-0392,Hoodie,Fashion,1,39697.23,0,0.0,39697.23,27222.34,-4872.45,-12.27,Referral,Ibadan,Cash,Returned
ORD-02132,2025-11-17,CUST-0072,Sneakers,Fashion,2,66373.51,0,0.0,132747.02,83905.29,-21740.15,-16.38,Referral,Owerri,Transfer,Returned
ORD-01188,2025-11-17,CUST-0553,Smart Watch,Electronics,2,74193.96,15,22258.19,126129.73,83610.34,42519.39,33.71,Referral,Port Harcourt,Card,Completed
ORD-01827,2025-11-17,CUST-0628,Perfume,Beauty,2,35491.3,0,0.0,70982.6,49119.58,21863.02,30.8,Walk-in,Abuja,Cash,Completed
ORD-01889,2025-11-18,CUST-0096,Sneakers,Fashion,1,66450.15,0,0.0,66450.15,49323.99,17126.16,25.77,Instagram,Benin,Transfer,Completed
ORD-01423,2025-11-18,CUST-0322,Perfume,Beauty,1,35439.49,0,0.0,35439.49,23196.26,12243.23,34.55,Referral,Port Harcourt,Transfer,Completed
ORD-02239,2025-11-18,CUST-0168,Power Bank,Electronics,1,26750.64,0,0.0,26750.64,17387.47,9363.17,35.0,Instagram,Ibadan,Card,Completed
ORD-00595,2025-11-18,CUST-0329,Power Bank,Electronics,3,25238.57,0,0.0,75715.71,61492.46,14223.25,18.79,Website,Port Harcourt,Cash,Completed
ORD-00369,2025-11-19,CUST-0507,Power Bank,Electronics,1,27634.15,0,0.0,27634.15,21038.62,6595.53,23.87,Referral,Owerri,Cash,Completed
ORD-02023,2025-11-19,CUST-0248,Perfume,Beauty,1,35037.42,0,0.0,0.0,22501.36,0.0,0.0,Referral,Ibadan,USSD,Cancelled
ORD-00493,2025-11-19,CUST-0537,Office Chair,Home & Office,1,113488.6,0,0.0,0.0,79286.48,0.0,0.0,Referral,Enugu,Transfer,Cancelled
ORD-00803,2025-11-19,CUST-0146,Smart Watch,Electronics,1,74630.13,0,0.0,74630.13,54627.62,20002.51,26.8,Website,Ibadan,USSD,Completed
ORD-02596,2025-11-20,CUST-0444,Power Bank,Electronics,1,26516.28,0,0.0,26516.28,21463.49,5052.79,19.06,Walk-in,Owerri,USSD,Completed
ORD-00901,2025-11-20,CUST-0443,Laptop Backpack,Accessories,1,33035.9,15,4955.38,28080.52,18269.94,9810.58,34.94,Website,Lagos,USSD,Completed
ORD-02561,2025-11-20,CUST-0506,Skincare Set,Beauty,1,52188.92,0,0.0,52188.92,37536.42,14652.5,28.08,Instagram,Owerri,Transfer,Completed
ORD-02042,2025-11-20,CUST-0666,Sneakers,Fashion,2,68596.78,10,13719.36,0.0,78996.1,0.0,0.0,Referral,Lagos,Cash,Cancelled
ORD-00261,2025-11-20,CUST-0113,Wireless Earbuds,Electronics,1,39488.8,0,0.0,39488.8,27791.81,11696.99,29.62,Website,Owerri,Transfer,Completed
ORD-00088,2025-11-20,CUST-0283,Water Bottle,Home & Office,2,16071.17,0,0.0,32142.34,23563.6,8578.74,26.69,Walk-in,Owerri,Cash,Completed
ORD-02435,2025-11-20,CUST-0542,Sneakers,Fashion,2,68171.21,5,6817.12,129525.3,83456.06,46069.24,35.57,Website,Port Harcourt,Cash,Completed
ORD-02604,2025-11-20,CUST-0625,Desk Lamp,Home & Office,1,30223.87,10,3022.39,27201.48,21641.81,5559.67,20.44,WhatsApp,Lagos,Cash,Completed
ORD-00608,2025-11-21,CUST-0483,Office Chair,Home & Office,1,110385.17,0,0.0,110385.17,87562.53,22822.64,20.68,WhatsApp,Owerri,Card,Completed
ORD-01426,2025-11-21,CUST-0360,Running Shoes,Fashion,2,63789.55,5,6378.96,121200.14,91320.96,29879.18,24.65,Website,Ibadan,USSD,Completed
ORD-02567,2025-11-21,CUST-0463,Office Chair,Home & Office,2,114268.86,5,11426.89,217110.83,170221.15,-9214.34,-4.24,WhatsApp,Abuja,USSD,Returned
ORD-00639,2025-11-21,CUST-0068,Power Bank,Electronics,1,27376.06,0,0.0,27376.06,17507.59,9868.47,36.05,Referral,Owerri,Card,Completed
ORD-01030,2025-11-21,CUST-0168,Office Chair,Home & Office,3,103587.68,0,0.0,310763.04,194131.12,-39410.38,-12.68,Walk-in,Owerri,Transfer,Returned
ORD-00252,2025-11-21,CUST-0324,Laptop Backpack,Accessories,1,33498.93,5,1674.95,31823.98,23073.91,8750.07,27.5,WhatsApp,Lagos,Transfer,Completed
ORD-00872,2025-11-21,CUST-0377,Running Shoes,Fashion,4,60132.78,0,0.0,240531.12,189750.3,50780.82,21.11,Website,Port Harcourt,USSD,Completed
ORD-00588,2025-11-21,CUST-0522,Sneakers,Fashion,4,68882.0,0,0.0,275528.0,219934.17,55593.83,20.18,WhatsApp,Owerri,USSD,Completed
ORD-01649,2025-11-22,CUST-0278,Office Chair,Home & Office,2,103103.39,0,0.0,206206.78,164313.58,-14615.69,-7.09,Walk-in,Port Harcourt,Cash,Returned
ORD-02038,2025-11-23,CUST-0533,Water Bottle,Home & Office,1,16445.64,0,0.0,16445.64,11458.42,4987.22,30.33,WhatsApp,Port Harcourt,Card,Completed
ORD-02884,2025-11-23,CUST-0333,Running Shoes,Fashion,2,64075.01,15,19222.5,108927.52,74862.28,34065.24,31.27,Walk-in,Port Harcourt,Card,Completed
ORD-02601,2025-11-23,CUST-0243,Wireless Earbuds,Electronics,1,39416.64,20,7883.33,31533.31,21068.19,10465.12,33.19,Referral,Port Harcourt,Transfer,Completed
ORD-01877,2025-11-23,CUST-0163,Office Chair,Home & Office,1,110408.95,0,0.0,110408.95,76465.26,33943.69,30.74,Website,Owerri,USSD,Completed
ORD-02360,2025-11-23,CUST-0283,Hoodie,Fashion,1,40434.77,10,4043.48,36391.29,28621.69,7769.6,21.35,Walk-in,Abuja,Transfer,Completed
ORD-02270,2025-11-24,CUST-0524,Water Bottle,Home & Office,1,17836.5,0,0.0,17836.5,11827.06,6009.44,33.69,Referral,Abuja,Transfer,Completed
ORD-00814,2025-11-24,CUST-0449,Wireless Earbuds,Electronics,3,42319.62,5,6347.94,120610.92,76660.15,43950.77,36.44,Website,Lagos,USSD,Completed
ORD-00752,2025-11-24,CUST-0504,Wireless Earbuds,Electronics,2,40256.7,0,0.0,80513.4,50095.65,30417.75,37.78,Referral,Ibadan,USSD,Completed
ORD-01581,2025-11-24,CUST-0483,Smart Watch,Electronics,2,73043.68,0,0.0,146087.36,92343.35,-10933.63,-7.48,Referral,Abuja,Transfer,Returned
ORD-00471,2025-11-24,CUST-0666,Desk Lamp,Home & Office,1,30432.99,0,0.0,30432.99,24393.47,6039.52,19.85,Referral,Port Harcourt,Cash,Completed
ORD-00783,2025-11-25,CUST-0013,Office Chair,Home & Office,1,112390.66,5,5619.53,106771.13,66647.77,40123.36,37.58,Referral,Port Harcourt,Cash,Completed
ORD-00126,2025-11-25,CUST-0541,Laptop Backpack,Accessories,1,31798.79,15,4769.82,27028.97,18193.74,8835.23,32.69,Website,Port Harcourt,Card,Completed
ORD-00194,2025-11-25,CUST-0615,Water Bottle,Home & Office,1,16376.63,5,818.83,15557.8,9839.66,5718.14,36.75,Website,Ibadan,Cash,Completed
ORD-01119,2025-11-25,CUST-0465,Hoodie,Fashion,1,41923.3,5,2096.16,39827.14,31750.79,8076.35,20.28,WhatsApp,Abuja,Cash,Completed
ORD-00562,2025-11-26,CUST-0002,Smart Watch,Electronics,1,73419.35,0,0.0,73419.35,45883.64,27535.71,37.5,Instagram,Port Harcourt,USSD,Completed
ORD-02498,2025-11-26,CUST-0223,Wireless Earbuds,Electronics,1,43077.0,0,0.0,43077.0,28068.92,-4698.93,-10.91,WhatsApp,Benin,Card,Returned
ORD-00925,2025-11-26,CUST-0647,Power Bank,Electronics,1,25654.82,0,0.0,25654.82,16825.95,8828.87,34.41,WhatsApp,Benin,Transfer,Completed
ORD-02868,2025-11-26,CUST-0395,Hoodie,Fashion,1,40362.36,0,0.0,40362.36,29000.45,11361.91,28.15,Walk-in,Abuja,Cash,Completed
ORD-01769,2025-11-26,CUST-0381,Laptop Backpack,Accessories,1,32005.65,10,3200.56,28805.09,21117.2,7687.89,26.69,Walk-in,Benin,Cash,Completed
ORD-00764,2025-11-26,CUST-0178,Running Shoes,Fashion,1,61515.11,0,0.0,61515.11,40100.41,21414.7,34.81,Instagram,Abuja,Transfer,Completed
ORD-01457,2025-11-26,CUST-0082,Smart Watch,Electronics,3,77036.48,0,0.0,231109.44,143450.13,87659.31,37.93,Instagram,Abuja,Cash,Completed
ORD-00441,2025-11-27,CUST-0364,Wireless Earbuds,Electronics,1,42557.01,5,2127.85,40429.16,32721.39,7707.77,19.06,WhatsApp,Benin,Cash,Completed
ORD-00960,2025-11-27,CUST-0415,Running Shoes,Fashion,1,61590.11,0,0.0,0.0,38202.57,0.0,0.0,Instagram,Benin,Transfer,Cancelled
ORD-02381,2025-11-27,CUST-0448,Desk Lamp,Home & Office,1,30266.93,0,0.0,30266.93,22788.74,7478.19,24.71,Instagram,Port Harcourt,Transfer,Completed
ORD-01611,2025-11-27,CUST-0553,Running Shoes,Fashion,1,59461.21,0,0.0,59461.21,44953.4,14507.81,24.4,Referral,Ibadan,Cash,Completed
ORD-02895,2025-11-27,CUST-0547,Power Bank,Electronics,1,25648.79,10,2564.88,23083.91,17906.53,-1643.79,-7.12,Walk-in,Owerri,USSD,Returned
ORD-00127,2025-11-28,CUST-0038,Office Chair,Home & Office,2,113542.68,0,0.0,227085.36,144743.61,82341.75,36.26,WhatsApp,Ibadan,USSD,Completed
ORD-02901,2025-11-28,CUST-0415,Wireless Earbuds,Electronics,1,39711.56,0,0.0,39711.56,31410.8,8300.76,20.9,Walk-in,Abuja,Cash,Completed
ORD-01090,2025-11-28,CUST-0458,Running Shoes,Fashion,1,61444.19,10,6144.42,55299.77,40647.63,-3579.83,-6.47,Website,Lagos,USSD,Returned
ORD-00905,2025-11-28,CUST-0228,Skincare Set,Beauty,1,55378.31,0,0.0,55378.31,36533.55,18844.76,34.03,Instagram,Abuja,Card,Completed
ORD-02210,2025-11-28,CUST-0021,Laptop Backpack,Accessories,1,34526.25,0,0.0,0.0,26341.94,0.0,0.0,WhatsApp,Abuja,Transfer,Cancelled
ORD-01724,2025-11-29,CUST-0080,Skincare Set,Beauty,2,52425.83,0,0.0,104851.66,76390.67,28460.99,27.14,Website,Enugu,USSD,Completed
ORD-00732,2025-11-29,CUST-0401,Running Shoes,Fashion,1,58615.62,5,2930.78,55684.84,42465.42,13219.42,23.74,Walk-in,Owerri,Card,Completed
ORD-02355,2025-11-29,CUST-0618,Skincare Set,Beauty,1,55416.39,15,8312.46,47103.93,34894.69,12209.24,25.92,WhatsApp,Port Harcourt,Card,Completed
ORD-01184,2025-11-29,CUST-0413,Smart Watch,Electronics,1,72423.48,0,0.0,72423.48,57521.44,-6766.5,-9.34,WhatsApp,Port Harcourt,Card,Returned
ORD-00489,2025-11-29,CUST-0428,Running Shoes,Fashion,1,59396.07,0,0.0,59396.07,39026.51,20369.56,34.29,Website,Abuja,Cash,Completed
ORD-00711,2025-11-29,CUST-0626,Sneakers,Fashion,1,73040.59,15,10956.09,0.0,45217.34,0.0,0.0,Referral,Owerri,Cash,Cancelled
ORD-01664,2025-11-30,CUST-0530,Perfume,Beauty,1,38302.01,0,0.0,38302.01,24272.76,14029.25,36.63,Walk-in,Ibadan,USSD,Completed
ORD-01543,2025-11-30,CUST-0595,Running Shoes,Fashion,1,63222.1,0,0.0,63222.1,50685.09,12537.01,19.83,Website,Benin,Transfer,Completed
ORD-00159,2025-11-30,CUST-0198,Smart Watch,Electronics,1,72757.58,0,0.0,72757.58,54422.71,18334.87,25.2,Walk-in,Ibadan,Cash,Completed
ORD-02203,2025-11-30,CUST-0342,Skincare Set,Beauty,1,54671.43,0,0.0,54671.43,40462.96,-5003.33,-9.15,Instagram,Benin,USSD,Returned
ORD-02131,2025-11-30,CUST-0494,Running Shoes,Fashion,1,59910.37,0,0.0,59910.37,48769.86,11140.51,18.6,Instagram,Ibadan,USSD,Completed
ORD-00553,2025-11-30,CUST-0575,Desk Lamp,Home & Office,1,29455.52,0,0.0,29455.52,18420.7,11034.82,37.46,WhatsApp,Owerri,USSD,Completed
ORD-01402,2025-12-01,CUST-0293,Laptop Backpack,Accessories,1,31970.7,0,0.0,31970.7,25869.7,-1463.38,-4.58,Walk-in,Ibadan,Card,Returned
ORD-00153,2025-12-01,CUST-0268,Smart Watch,Electronics,2,77293.87,20,30917.55,0.0,83696.39,0.0,0.0,WhatsApp,Ibadan,Transfer,Cancelled
ORD-02743,2025-12-01,CUST-0634,Desk Lamp,Home & Office,1,27800.29,5,1390.01,26410.28,21208.35,-1653.61,-6.26,Instagram,Owerri,Cash,Returned
ORD-01918,2025-12-02,CUST-0019,Water Bottle,Home & Office,2,18048.24,0,0.0,36096.48,25060.1,-5335.84,-14.78,Referral,Benin,Cash,Returned
ORD-01050,2025-12-02,CUST-0603,Power Bank,Electronics,2,26590.46,0,0.0,53180.92,39141.57,14039.35,26.4,Website,Enugu,Cash,Completed
ORD-01978,2025-12-02,CUST-0693,Skincare Set,Beauty,1,56222.5,10,5622.25,50600.25,37118.54,-5781.07,-11.42,Referral,Abuja,Card,Returned
ORD-00864,2025-12-02,CUST-0485,Hoodie,Fashion,1,40888.36,5,2044.42,38843.94,28587.85,10256.09,26.4,Instagram,Benin,USSD,Completed
ORD-01042,2025-12-03,CUST-0005,Perfume,Beauty,1,38111.32,0,0.0,38111.32,30372.24,7739.08,20.31,Instagram,Port Harcourt,Cash,Completed
ORD-00824,2025-12-03,CUST-0566,Sneakers,Fashion,1,68691.24,0,0.0,68691.24,51977.76,16713.48,24.33,Instagram,Ibadan,Cash,Completed
ORD-01149,2025-12-03,CUST-0670,Office Chair,Home & Office,2,105781.04,0,0.0,211562.08,149272.68,62289.4,29.44,WhatsApp,Benin,Transfer,Completed
ORD-01076,2025-12-03,CUST-0557,Desk Lamp,Home & Office,4,31022.84,10,12409.14,111682.22,84618.8,27063.42,24.23,Instagram,Port Harcourt,Card,Completed
ORD-00198,2025-12-04,CUST-0308,Running Shoes,Fashion,3,63189.33,0,0.0,0.0,138307.27,0.0,0.0,Walk-in,Abuja,Transfer,Cancelled
ORD-01060,2025-12-04,CUST-0438,Office Chair,Home & Office,1,108744.28,0,0.0,108744.28,84914.5,23829.78,21.91,Website,Enugu,Cash,Completed
ORD-02962,2025-12-04,CUST-0198,Water Bottle,Home & Office,2,16562.17,0,0.0,33124.34,24479.53,8644.81,26.1,Walk-in,Abuja,Transfer,Completed
ORD-02351,2025-12-05,CUST-0694,Water Bottle,Home & Office,1,16687.1,10,1668.71,15018.39,11927.12,3091.27,20.58,WhatsApp,Lagos,Cash,Completed
ORD-01997,2025-12-05,CUST-0076,Power Bank,Electronics,1,25717.66,0,0.0,0.0,18589.69,0.0,0.0,Walk-in,Benin,Card,Cancelled
ORD-01237,2025-12-05,CUST-0036,Skincare Set,Beauty,2,51522.67,0,0.0,103045.34,67101.45,-11761.92,-11.41,Walk-in,Port Harcourt,Transfer,Returned
ORD-00861,2025-12-05,CUST-0624,Hoodie,Fashion,2,41163.51,10,8232.7,74094.32,46433.82,-8381.41,-11.31,Walk-in,Benin,Cash,Returned
ORD-01388,2025-12-05,CUST-0034,Water Bottle,Home & Office,1,18698.93,0,0.0,18698.93,11971.52,6727.41,35.98,Website,Lagos,Transfer,Completed
ORD-00389,2025-12-06,CUST-0239,Laptop Backpack,Accessories,1,35073.32,0,0.0,35073.32,25263.84,9809.48,27.97,WhatsApp,Ibadan,Cash,Completed
ORD-01934,2025-12-06,CUST-0636,Sneakers,Fashion,2,71282.51,5,7128.25,135436.77,95708.28,39728.49,29.33,Instagram,Owerri,USSD,Completed
ORD-00488,2025-12-06,CUST-0496,Laptop Backpack,Accessories,1,31924.19,0,0.0,31924.19,23115.98,8808.21,27.59,Website,Owerri,Transfer,Completed
ORD-00331,2025-12-06,CUST-0183,Laptop Backpack,Accessories,1,32364.99,5,1618.25,0.0,23189.53,0.0,0.0,Website,Lagos,Cash,Cancelled
ORD-01276,2025-12-07,CUST-0631,Power Bank,Electronics,2,26461.53,15,7938.46,44984.6,32659.62,12324.98,27.4,Website,Ibadan,USSD,Completed
ORD-00914,2025-12-07,CUST-0394,Perfume,Beauty,1,34607.66,0,0.0,0.0,21934.27,0.0,0.0,Referral,Lagos,USSD,Cancelled
ORD-02674,2025-12-07,CUST-0549,Desk Lamp,Home & Office,1,27564.09,0,0.0,27564.09,21803.73,-943.25,-3.42,Walk-in,Owerri,Cash,Returned
ORD-00670,2025-12-07,CUST-0454,Laptop Backpack,Accessories,1,32185.76,5,1609.29,30576.47,22034.75,8541.72,27.94,Website,Lagos,Cash,Completed
ORD-00096,2025-12-08,CUST-0318,Water Bottle,Home & Office,1,16848.47,0,0.0,16848.47,11490.44,-2210.11,-13.12,Walk-in,Lagos,Card,Returned
ORD-01447,2025-12-08,CUST-0185,Perfume,Beauty,1,34909.83,0,0.0,34909.83,23636.03,11273.8,32.29,Referral,Lagos,Card,Completed
ORD-00855,2025-12-08,CUST-0095,Desk Lamp,Home & Office,2,30392.56,5,3039.26,0.0,44075.4,0.0,0.0,Walk-in,Lagos,Cash,Cancelled
ORD-00972,2025-12-08,CUST-0348,Wireless Earbuds,Electronics,1,38621.85,15,5793.28,32828.57,23082.94,9745.63,29.69,Website,Abuja,Transfer,Completed
ORD-02720,2025-12-08,CUST-0187,Smart Watch,Electronics,2,72071.65,10,14414.33,129728.97,99814.37,-8444.5,-6.51,Referral,Port Harcourt,Cash,Returned
ORD-00225,2025-12-08,CUST-0205,Water Bottle,Home & Office,1,17071.08,10,1707.11,15363.97,12521.13,-853.17,-5.55,Referral,Lagos,Card,Returned
ORD-02454,2025-12-08,CUST-0322,Office Chair,Home & Office,1,107294.77,0,0.0,107294.77,80673.62,26621.15,24.81,Walk-in,Port Harcourt,Transfer,Completed
ORD-00928,2025-12-08,CUST-0343,Running Shoes,Fashion,1,60988.75,0,0.0,60988.75,41932.79,19055.96,31.25,Instagram,Port Harcourt,Transfer,Completed
ORD-01850,2025-12-08,CUST-0042,Sneakers,Fashion,1,68789.59,20,13757.92,0.0,38171.82,0.0,0.0,Website,Benin,Card,Cancelled
ORD-01253,2025-12-09,CUST-0623,Hoodie,Fashion,2,39859.47,0,0.0,79718.94,62850.01,-4107.1,-5.15,Instagram,Port Harcourt,Card,Returned
ORD-02717,2025-12-09,CUST-0682,Office Chair,Home & Office,4,119517.86,0,0.0,478071.44,368108.18,109963.26,23.0,Website,Abuja,Card,Completed
ORD-02466,2025-12-09,CUST-0459,Sneakers,Fashion,2,74684.07,0,0.0,149368.14,101687.55,-16816.9,-11.26,Instagram,Ibadan,USSD,Returned
ORD-01378,2025-12-09,CUST-0391,Smart Watch,Electronics,2,71671.22,0,0.0,143342.44,92558.7,-24619.82,-17.18,WhatsApp,Owerri,Card,Returned
ORD-00009,2025-12-10,CUST-0419,Wireless Earbuds,Electronics,1,38394.5,10,3839.45,34555.05,26309.23,8245.82,23.86,Website,Port Harcourt,Card,Completed
ORD-02484,2025-12-10,CUST-0353,Perfume,Beauty,1,35655.99,15,5348.4,30307.59,19688.34,10619.25,35.04,Website,Lagos,USSD,Completed
ORD-01609,2025-12-10,CUST-0544,Skincare Set,Beauty,3,57123.58,0,0.0,171370.74,131462.64,39908.1,23.29,Referral,Benin,USSD,Completed
ORD-02191,2025-12-10,CUST-0671,Perfume,Beauty,1,38591.98,0,0.0,38591.98,24594.55,13997.43,36.27,Referral,Enugu,Cash,Completed
